CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;IH_II_01;IH_II_02
"TQRMNOPWYHJOOQCDEIJAH00627273";1;1;2019;4;33;2466;1;1
"TQRMNOPWYHKKSNCDEIJAH00621728";1;1;2019;4;33;1625;1;1
"TQRMNOPWYHLLQLCDEIJAH00651203";1;1;2019;4;33;1638;1;1
"TQRMNOPWYHLLROCDEIJAH00651016";1;1;2019;4;33;2139;2;2
"TQRMNOPWYHLMMMCDEIJAH00651325";1;1;2019;4;33;1495;1;1
"TQRMNOPWYHMNOTCDEIJAH00650745";1;1;2019;4;33;1539;2;2
"TQRMNOPXPHLLQLCDEIJAH00650990";1;1;2019;4;33;1638;2;2
"TQRMNOPXPHLLROCDEIJAH00650789";1;1;2019;4;33;2139;1;1
"TQRMNOPXPHLMMMCDEIJAH00651178";1;1;2019;4;33;1495;1;1
"TQRMNOPXPHMKRLCDEIJAH00645647";1;1;2019;4;33;550;2;1
"TQRMNOPXPHMNOTCDEIJAH00645389";1;1;2019;4;33;1539;2;2
"TQRMNOPXPHMOKNCDEIJAH00645633";1;1;2019;4;33;1809;2;2
"TQRMNOPXQHJLKSCDEIJAH00627330";1;1;2019;4;33;1623;2;1
"TQRMNOPXQHJOQOCDEIJAH00627243";1;1;2019;4;33;1837;1;1
"TQRMNOPXQHKOKUCDEIJAH00621353";1;1;2019;4;33;1761;2;2
"TQRMNOPXQHLLRLCDEIJAH00650669";1;1;2019;4;33;2118;1;1
"TQRMNOPXQHMKRLCDEIJAH00645104";1;1;2019;4;33;550;1;1
"TQRMNOPXQHMLMOCDEIJAH00645725";1;1;2019;4;33;2183;1;1
"TQRMNOPXQHMNOTCDEIJAH00645365";1;1;2019;4;33;1539;2;2
"TQRMNOPXQHMOKNCDEIJAH00645680";1;1;2019;4;33;1809;2;1
"TQRMNOPXRHJLKSCDEIJAH00626823";1;1;2019;4;33;1623;2;2
"TQRMNOPXRHJOQOCDEIJAH00626989";1;1;2019;4;33;1837;1;1
"TQRMNOPXRHKLSPCDEIJAH00621846";1;1;2019;4;33;1908;1;1
"TQRMNOPXRHLLQLCDEIJAH00651204";1;1;2019;4;33;1638;1;1
"TQRMNOPXRHLMNQCDEIJAH00651442";1;1;2019;4;33;930;1;1
"TQRMNOPXRHMOKNCDEIJAH00645070";1;1;2019;4;33;1809;2;1
"TQRMNOPXSHJLKSCDEIJAH00627575";1;1;2019;4;33;1623;1;1
"TQRMNOPXSHJOQOCDEIJAH00626861";1;1;2019;4;33;1837;2;1
"TQRMNOPXSHLLQLCDEIJAH00650769";1;1;2019;4;33;1638;2;1
"TQRMNOPXSHMKRLCDEIJAH00645531";1;1;2019;4;33;550;2;1
"TQRMNOPXSHMLMOCDEIJAH00645726";1;1;2019;4;33;2183;2;2
"TQRMNOPXTHJKLNCDEIJAH00627009";1;1;2019;4;33;756;2;2
"TQRMNOPXTHKMTRCDEIJAH00621533";1;1;2019;4;33;2353;1;1
"TQRMNOPXTHMNQMCDEIJAH00645434";1;1;2019;4;33;1176;2;1
"TQRMNOPXUHJKLNCDEIJAH00627630";1;1;2019;4;33;756;1;1
"TQRMNOPXUHJMQUCDEIJAH00627021";1;1;2019;4;33;1346;2;2
"TQRMNOPXUHKMTRCDEIJAH00621522";1;1;2019;4;33;2353;1;1
"TQRMNOPXUHLOTOCDEIJAH00651166";1;1;2019;4;33;530;2;2
"TQRMNOPXUHMLMOCDEIJAH00645445";1;1;2019;4;33;2183;1;1
"TQRMNOPXUHMNQUCDEIJAH00645744";1;1;2019;4;33;548;1;1
"TQRMNOPXUHMOKNCDEIJAH00645071";1;1;2019;4;33;1809;1;2
"TQRMNOPXVHJKLNCDEIJAH00633427";1;1;2019;4;33;756;1;1
"TQRMNOPXVHJMQUCDEIJAH00626968";1;1;2019;4;33;1346;1;1
"TQRMNOPXVHKLSRCDEIJAH00621786";1;1;2019;4;33;2012;1;1
"TQRMNOPXVHLMMMCDEIJAH00650674";1;1;2019;4;33;1495;2;1
"TQRMNOPXVHLNMTCDEIJAH00651088";1;1;2019;4;33;128;1;1
"TQRMNOPXVHMKSOCDEIJAH00645852";1;1;2019;4;33;1829;1;1
"TQRMNOPXWHJKLNCDEIJAH00627181";1;1;2019;4;33;756;1;1
"TQRMNOPXWHKMTRCDEIJAH00622037";1;1;2019;4;33;2353;1;1
"TQRMNOPXWHKOPNCDEIJAH00645246";1;1;2019;4;33;2372;2;1
"TQRMNOPXWHMKNNCDEIJAH00645782";1;1;2019;4;33;667;1;1
"TQRMNOPXWHMLLLCDEIJAH00645706";1;1;2019;4;33;1623;1;1
"TQRMNOPXWHMNQUCDEIJAH00645103";1;1;2019;4;33;548;2;2
"TQRMNOPXXHJMSUCDEIJAH00633469";1;1;2019;4;33;1826;2;1
"TQRMNOPXXHMMLSCDEIJAH00645266";1;1;2019;4;33;756;1;1
"TQRMNOPXYHJMSUCDEIJAH00633575";2;1;2019;4;33;1826;2;1
"TQRMNOPXYHKMOPCDEIJAH00621829";2;1;2019;4;33;2111;1;1
"TQRMNOPXYHLMMLCDEIJAH00650635";1;1;2019;4;33;1356;1;1
"TQRMNOPXYHMKNNCDEIJAH00645283";1;1;2019;4;33;667;1;1
"TQRMNOPXYHMLLLCDEIJAH00645467";1;1;2019;4;33;1623;2;1
"TQRMNOPXYHMLPSCDEIJAH00645753";1;1;2019;4;33;1703;1;1
"TQRMNOPYPHJMSUCDEIJAH00627517";1;1;2019;4;33;1826;1;1
"TQRMNOPYPHKMOPCDEIJAH00621657";1;1;2019;4;33;2111;2;1
"TQRMNOPYPHLMMLCDEIJAH00650753";1;1;2019;4;33;1356;2;2
"TQRMNOPYPHLOTOCDEIJAH00650800";1;1;2019;4;33;530;2;1
"TQRMNOPYPHMLPSCDEIJAH00650746";1;1;2019;4;33;1703;1;1
"TQRMNOPYQHJMSUCDEIJAH00627622";1;1;2019;4;33;1826;2;1
"TQRMNOPYQHKMQOCDEIJAH00621775";1;1;2019;4;33;1986;2;1
"TQRMNOPYQHKNRPCDEIJAH00627106";1;1;2019;4;33;1890;2;1
"TQRMNOPYQHLMMLCDEIJAH00651422";1;1;2019;4;33;1356;2;2
"TQRMNOPYQHLNRMCDEIJAH00651257";1;1;2019;4;33;1855;1;1
"TQRMNOPYQHLNTPCDEIJAH00650734";1;1;2019;4;33;168;1;1
"TQRMNOPYQHLOTOCDEIJAH00650801";1;1;2019;4;33;530;1;1
"TQRMNOPYRHKLNLCDEIJAH00621839";1;1;2019;4;33;606;1;1
"TQRMNOPYRHLKLUCDEIJAH00650854";1;1;2019;4;33;130;1;1
"TQRMNOPYRHLMLMCDEIJAH00651418";1;1;2019;4;33;2891;2;2
"TQRMNOPYRHLNOUCDEIJAH00650875";1;1;2019;4;33;1362;2;1
"TQRMNOPYRHLNRMCDEIJAH00651096";1;1;2019;4;33;1855;1;1
"TQRMNOPYRHLOSNCDEIJAH00650918";1;1;2019;4;33;856;2;1
"TQRMNOPYSHKMOPCDEIJAH00621484";1;1;2019;4;33;2111;1;1
"TQRMNOPYSHKNRPCDEIJAH00621394";1;1;2019;4;33;1890;2;2
"TQRMNOPYSHKOKUCDEIJAH00621703";1;1;2019;4;33;1761;1;1
"TQRMNOPYSHLMLMCDEIJAH00651318";1;1;2019;4;33;2891;1;1
"TQRMNOPYSHLMMLCDEIJAH00651046";1;1;2019;4;33;1356;2;2
"TQRMNOPYSHLNOUCDEIJAH00650876";1;1;2019;4;33;1362;2;1
"TQRMNOPYSHLNRMCDEIJAH00651223";1;1;2019;4;33;1855;2;2
"TQRMNOPYSHLOSNCDEIJAH00651001";1;1;2019;4;33;856;2;1
"TQRMNOPYSHMOSQCDEIJAH00645857";1;1;2019;4;33;1923;2;2
"TQRMNOPYTHKMQRCDEIJAH00651469";1;1;2019;4;33;2587;1;1
"TQRMNOPYTHKNRPCDEIJAH00622054";1;1;2019;4;33;1890;2;1
"TQRMNOPYTHKOKUCDEIJAH00621443";1;1;2019;4;33;1761;2;2
"TQRMNOPYTHLMLMCDEIJAH00651346";1;1;2019;4;33;2891;1;1
"TQRMNOPYTHLMRRCDEIJAH00650656";1;1;2019;4;33;1750;1;1
"TQRMNOPYTHLNRMCDEIJAH00651187";1;1;2019;4;33;1855;1;1
"TQRMNOPYTHMMNLCDEIJAH00650749";1;1;2019;4;33;834;1;1
"TQRMNOPYTHMOSQCDEIJAH00645178";1;1;2019;4;33;1923;2;1
"TQRMNOPYUHJLQRCDEIJAH00627343";1;1;2019;4;33;1623;1;1
"TQRMNOPYUHKLNLCDEIJAH00621687";1;1;2019;4;33;606;2;2
"TQRMNOPYUHKMQRCDEIJAH00621944";1;1;2019;4;33;2587;2;1
"TQRMNOPYUHKMTTCDEIJAH00621556";1;1;2019;4;33;2363;1;1
"TQRMNOPYUHKNRPCDEIJAH00621395";1;1;2019;4;33;1890;2;1
"TQRMNOPYUHLMLMCDEIJAH00651319";1;1;2019;4;33;2891;1;1
"TQRMNOPYUHLMQNCDEIJAH00651366";1;1;2019;4;33;1506;1;1
"TQRMNOPYUHLMRRCDEIJAH00650622";1;1;2019;4;33;1750;2;1
"TQRMNOPYUHLMSMCDEIJAH00650902";1;1;2019;4;33;1695;1;1
"TQRMNOPYUHLNOUCDEIJAH00650877";1;1;2019;4;33;1362;1;1
"TQRMNOPYUHMMNLCDEIJAH00650708";1;1;2019;4;33;834;1;1
"TQRMNOPYVHJLQRCDEIJAH00626845";1;1;2019;4;33;1623;1;1
"TQRMNOPYVHJMPQCDEIJAH00627310";1;1;2019;4;33;1205;1;1
"TQRMNOPYVHKMQOCDEIJAH00621364";1;1;2019;4;33;1986;1;1
"TQRMNOPYVHKMTTCDEIJAH00621380";1;1;2019;4;33;2363;1;1
"TQRMNOPYVHLKPRCDEIJAH00651213";1;1;2019;4;33;1379;1;1
"TQRMNOPYVHLLTTCDEIJAH00650647";1;1;2019;4;33;1915;1;1
"TQRMNOPYVHLMQNCDEIJAH00651034";1;1;2019;4;33;1506;1;1
"TQRMNOPYVHLMSMCDEIJAH00650998";1;1;2019;4;33;1695;1;1
"TQRMNOPYVHLOSLCDEIJAH00650859";1;1;2019;4;33;1469;2;2
"TQRMNOPYWHJLQRCDEIJAH00626961";1;1;2019;4;33;1623;1;1
"TQRMNOPYWHJMPQCDEIJAH00627457";1;1;2019;4;33;1205;2;2
"TQRMNOPYWHJMTQCDEIJAH00627327";1;1;2019;4;33;1694;2;2
"TQRMNOPYWHJOPMCDEIJAH00626971";1;1;2019;4;33;2316;1;1
"TQRMNOPYWHKLTSCDEIJAH00627541";1;1;2019;4;33;2339;1;1
"TQRMNOPYWHKMQRCDEIJAH00627598";1;1;2019;4;33;2587;1;1
"TQRMNOPYWHLKPRCDEIJAH00651405";1;1;2019;4;33;1379;1;1
"TQRMNOPYWHLLTTCDEIJAH00651007";1;1;2019;4;33;1915;1;1
"TQRMNOPYWHLNOUCDEIJAH00651091";1;1;2019;4;33;1362;2;1
"TQRMNOPYXHJOPMCDEIJAH00627291";1;1;2019;4;33;2316;2;1
"TQRMNOPYXHKMQOCDEIJAH00651174";1;1;2019;4;33;1986;2;2
"TQRMNOPYXHKMQRCDEIJAH00645149";1;1;2019;4;33;2587;1;1
"TQRMNOPYXHKMSTCDEIJAH00622031";1;1;2019;4;33;2155;1;1
"TQRMNOPYXHLKLUCDEIJAH00650751";1;1;2019;4;33;130;1;1
"TQRMNOPYXHLKPRCDEIJAH00651434";1;1;2019;4;33;1379;1;1
"TQRMNOPYXHLKQLCDEIJAH00650821";1;1;2019;4;33;1265;1;1
"TQRMNOPYXHLMQNCDEIJAH00651283";1;1;2019;4;33;1506;1;1
"TQRMNOPYXHLMSMCDEIJAH00650999";1;1;2019;4;33;1695;1;1
"TQRMNOPYYHJMPQCDEIJAH00626839";1;1;2019;4;33;1205;2;1
"TQRMNOPYYHKLTSCDEIJAH00626952";1;1;2019;4;33;2339;1;1
"TQRMNOPYYHLNNPCDEIJAH00651453";1;1;2019;4;33;76;2;2
"TQRMNOQPPHJMPQCDEIJAH00627341";1;1;2019;4;33;1205;2;1
"TQRMNOQPPHKLRNCDEIJAH00621360";1;1;2019;4;33;1866;1;1
"TQRMNOQPPHKMSTCDEIJAH00621425";1;1;2019;4;33;2155;1;1
"TQRMNOQPPHLKMUCDEIJAH00650944";1;1;2019;4;33;1341;1;1
"TQRMNOQPPHLMQNCDEIJAH00650907";1;1;2019;4;33;1506;1;1
"TQRMNOQPPHLNNPCDEIJAH00651372";1;1;2019;4;33;76;2;1
"TQRMNOQPPHMNNRCDEIJAH00645707";1;1;2019;4;33;1031;1;1
"TQRMNOQPQHKMMNCDEIJAH00621820";1;1;2019;4;33;580;2;2
"TQRMNOQPQHLKMUCDEIJAH00651186";1;1;2019;4;33;1341;1;1
"TQRMNOQPQHLLNRCDEIJAH00650975";1;1;2019;4;33;1046;2;2
"TQRMNOQPQHLMRRCDEIJAH00651189";1;1;2019;4;33;1750;2;1
"TQRMNOQPQHLNNPCDEIJAH00651460";1;1;2019;4;33;76;2;2
"TQRMNOQPQHMMNLCDEIJAH00645280";1;1;2019;4;33;834;1;1
"TQRMNOQPQHMNNRCDEIJAH00645498";1;1;2019;4;33;1031;1;1
"TQRMNOQPRHKLRNCDEIJAH00645505";1;1;2019;4;33;1866;1;1
"TQRMNOQPRHLKMUCDEIJAH00650788";1;1;2019;4;33;1341;1;1
"TQRMNOQPRHLLNRCDEIJAH00651121";1;1;2019;4;33;1046;2;2
"TQRMNOQPRHLMRRCDEIJAH00650657";1;1;2019;4;33;1750;1;1
"TQRMNOQPRHLNNPCDEIJAH00650666";1;1;2019;4;33;76;2;2
"TQRMNOQPRHMMNLCDEIJAH00645737";1;1;2019;4;33;834;2;2
"TQRMNOQPRHMMPTCDEIJAH00645254";1;1;2019;4;33;1567;1;1
"TQRMNOQPRHMNNRCDEIJAH00651246";1;1;2019;4;33;1031;1;1
"TQRMNOQPSHJMSUCDEIJAH00627105";1;1;2019;4;33;1826;2;1
"TQRMNOQPSHLONNCDEIJAH00650695";1;1;2019;4;33;2440;2;1
"TQRMNOQPSHMMPPCDEIJAH00650736";1;1;2019;4;33;1391;2;2
"TQRMNOQPSHMNMLCDEIJAH00645401";1;1;2019;4;33;1432;2;1
"TQRMNOQPTHKNRUCDEIJAH00621607";1;1;2019;4;33;546;2;1
"TQRMNOQPTHLKMUCDEIJAH00650689";1;1;2019;4;33;1341;1;1
"TQRMNOQPTHLKQSCDEIJAH00650953";1;1;2019;4;33;1090;1;1
"TQRMNOQPTHLONNCDEIJAH00650977";1;1;2019;4;33;2440;2;2
"TQRMNOQPTHMMPPCDEIJAH00645589";1;1;2019;4;33;1391;2;1
"TQRMNOQPTHMNMLCDEIJAH00651326";1;1;2019;4;33;1432;2;1
"TQRMNOQPUHJMTLCDEIJAH00627324";1;1;2019;4;33;1034;2;1
"TQRMNOQPUHLKQSCDEIJAH00651017";1;1;2019;4;33;1090;1;1
"TQRMNOQPUHLONNCDEIJAH00650947";1;1;2019;4;33;2440;1;1
"TQRMNOQPUHLORPCDEIJAH00650899";1;1;2019;4;33;2042;2;1
"TQRMNOQPUHMMPPCDEIJAH00645688";1;1;2019;4;33;1391;2;2
"TQRMNOQPUHMMPTCDEIJAH00645448";1;1;2019;4;33;1567;1;1
"TQRMNOQPUHMMRNCDEIJAH00645651";1;1;2019;4;33;1609;2;1
"TQRMNOQPUHMNMLCDEIJAH00651206";1;1;2019;4;33;1432;2;2
"TQRMNOQPVHKNRUCDEIJAH00621291";1;1;2019;4;33;546;1;1
"TQRMNOQPVHLORPCDEIJAH00651292";1;1;2019;4;33;2042;2;2
"TQRMNOQPVHMMPPCDEIJAH00651225";1;1;2019;4;33;1391;2;2
"TQRMNOQPVHMMRNCDEIJAH00645622";1;1;2019;4;33;1609;1;1
"TQRMNOQPWHJMKOCDEIJAH00627190";1;1;2019;4;33;1651;1;1
"TQRMNOQPWHJNMRCDEIJAH00627332";1;1;2019;4;33;823;1;1
"TQRMNOQPWHKNRUCDEIJAH00627325";1;1;2019;4;33;546;2;1
"TQRMNOQPWHLKQSCDEIJAH00650989";1;1;2019;4;33;1090;2;1
"TQRMNOQPWHLONNCDEIJAH00651412";1;1;2019;4;33;2440;1;1
"TQRMNOQPWHLORPCDEIJAH00650735";1;1;2019;4;33;2042;2;1
"TQRMNOQPWHMMQLCDEIJAH00651226";1;1;2019;4;33;1609;1;1
"TQRMNOQPXHJKNSCDEIJAH00627062";1;1;2019;4;33;636;2;2
"TQRMNOQPXHJMKOCDEIJAH00627286";1;1;2019;4;33;1651;1;1
"TQRMNOQPXHJMTLCDEIJAH00633513";1;1;2019;4;33;1034;1;1
"TQRMNOQPXHJNMRCDEIJAH00627452";1;1;2019;4;33;823;2;2
"TQRMNOQPXHKKQTCDEIJAH00621946";1;1;2019;4;33;1508;1;1
"TQRMNOQPXHKMQUCDEIJAH00621527";1;1;2019;4;33;2426;1;1
"TQRMNOQPXHLKQLCDEIJAH00650952";1;1;2019;4;33;1265;1;1
"TQRMNOQPXHLORPCDEIJAH00650642";1;1;2019;4;33;2042;1;2
"TQRMNOQPXHMMRNCDEIJAH00645285";1;1;2019;4;33;1609;2;1
"TQRMNOQPYHJLOTCDEIJAH00627196";1;1;2019;4;33;1771;1;1
"TQRMNOQPYHJMTTCDEIJAH00627359";1;1;2019;4;33;1102;1;1
"TQRMNOQPYHJNMRCDEIJAH00627175";1;1;2019;4;33;823;2;1
"TQRMNOQPYHKKQTCDEIJAH00621788";1;1;2019;4;33;1508;1;1
"TQRMNOQPYHMMRNCDEIJAH00645125";1;1;2019;4;33;1609;1;1
"TQRMNOQQPHJLOTCDEIJAH00627223";1;1;2019;4;33;1771;1;1
"TQRMNOQQPHKKSMCDEIJAH00621779";1;1;2019;4;33;1501;1;1
"TQRMNOQQPHKMQUCDEIJAH00621284";1;1;2019;4;33;2426;1;1
"TQRMNOQQPHLMTMCDEIJAH00650716";1;1;2019;4;33;1909;1;1
"TQRMNOQQPHMMRNCDEIJAH00645623";1;1;2019;4;33;1609;2;1
"TQRMNOQQQHKKSMCDEIJAH00627171";1;1;2019;4;33;1501;1;1
"TQRMNOQQQHKMKRCDEIJAH00621271";1;1;2019;4;33;1843;1;1
"TQRMNOQQQHKMQUCDEIJAH00621884";1;1;2019;4;33;2426;1;1
"TQRMNOQQQHMMKOCDEIJAH00651311";1;1;2019;4;33;1815;2;2
"TQRMNOQQQHMMLSCDEIJAH00650855";1;1;2019;4;33;756;1;1
"TQRMNOQQRHKMKNCDEIJAH00621545";1;1;2019;4;33;2332;2;2
"TQRMNOQQRHKOKTCDEIJAH00621341";1;1;2019;4;33;2047;1;1
"TQRMNOQQRHLMTMCDEIJAH00651004";1;1;2019;4;33;1909;2;1
"TQRMNOQQSHLMKRCDEIJAH00651280";1;1;2019;4;33;1586;2;1
"TQRMNOQQSHLMSUCDEIJAH00650723";1;1;2019;4;33;1484;1;1
"TQRMNOQQSHMMKOCDEIJAH00645081";1;1;2019;4;33;1815;1;1
"TQRMNOQQTHJKSNCDEIJAH00626996";1;1;2019;4;33;2702;2;2
"TQRMNOQQTHKMKNCDEIJAH00621389";1;1;2019;4;33;2332;1;1
"TQRMNOQQTHLKSQCDEIJAH00651232";1;1;2019;4;33;1568;1;1
"TQRMNOQQTHLMKRCDEIJAH00651302";1;1;2019;4;33;1586;1;1
"TQRMNOQQTHLMSUCDEIJAH00650988";1;1;2019;4;33;1484;1;1
"TQRMNOQQTHMMKOCDEIJAH00645634";1;1;2019;4;33;1815;1;1
"TQRMNOQQTHMMLSCDEIJAH00645267";1;1;2019;4;33;756;1;1
"TQRMNOQQUHJKSNCDEIJAH00627509";1;1;2019;4;33;2702;1;1
"TQRMNOQQUHKKPQCDEIJAH00622046";1;1;2019;4;33;1444;2;1
"TQRMNOQQUHLKPLCDEIJAH00651268";1;1;2019;4;33;1225;1;1
"TQRMNOQQUHLKSQCDEIJAH00651148";1;1;2019;4;33;1568;2;2
"TQRMNOQQUHLMKRCDEIJAH00651303";1;1;2019;4;33;1586;2;1
"TQRMNOQQUHLMSUCDEIJAH00650776";1;1;2019;4;33;1484;1;1
"TQRMNOQQVHJMRLCDEIJAH00627580";1;1;2019;4;33;629;1;1
"TQRMNOQQVHKKSMCDEIJAH00622074";1;1;2019;4;33;1501;1;1
"TQRMNOQQVHKNQLCDEIJAH00621496";1;1;2019;4;33;1275;1;1
"TQRMNOQQVHKOKTCDEIJAH00621398";1;1;2019;4;33;2047;2;1
"TQRMNOQQVHMLSNCDEIJAH00645843";1;1;2019;4;33;7014;2;1
"TQRMNOQQWHJLOTCDEIJAH00633858";1;1;2019;4;33;1771;1;1
"TQRMNOQQWHJMRLCDEIJAH00633901";1;1;2019;4;33;629;1;1
"TQRMNOQQWHKKPQCDEIJAH00621277";1;1;2019;4;33;1444;1;1
"TQRMNOQQWHKKSMCDEIJAH00622075";1;1;2019;4;33;1501;1;1
"TQRMNOQQWHKNQLCDEIJAH00621951";1;1;2019;4;33;1275;2;2
"TQRMNOQQWHMOQNCDEIJAH00645490";1;1;2019;4;33;3279;2;1
"TQRMNOQQXHJKQMCDEIJAH00627197";1;1;2019;4;33;1529;1;1
"TQRMNOQQXHJMKOCDEIJAH00626793";1;1;2019;4;33;1651;1;1
"TQRMNOQQXHJMRLCDEIJAH00627246";1;1;2019;4;33;629;2;2
"TQRMNOQQXHJNPRCDEIJAH00633775";1;1;2019;4;33;1537;2;1
"TQRMNOQQXHKKPQCDEIJAH00627099";1;1;2019;4;33;1444;1;1
"TQRMNOQQXHKMNMCDEIJAH00621746";1;1;2019;4;33;965;2;1
"TQRMNOQQXHKNQLCDEIJAH00626958";1;1;2019;4;33;1275;2;1
"TQRMNOQQXHKOOLCDEIJAH00621308";1;1;2019;4;33;1892;1;1
"TQRMNOQQYHJMRLCDEIJAH00627226";1;1;2019;4;33;629;1;1
"TQRMNOQQYHJNPRCDEIJAH00626871";1;1;2019;4;33;1537;2;1
"TQRMNOQQYHJOPNCDEIJAH00626901";1;1;2019;4;33;2024;2;1
"TQRMNOQQYHKKPQCDEIJAH00621515";1;1;2019;4;33;1444;1;2
"TQRMNOQQYHKNNOCDEIJAH00621382";1;1;2019;4;33;319;2;1
"TQRMNOQQYHKNQLCDEIJAH00621977";1;1;2019;4;33;1275;1;1
"TQRMNOQQYHKOOLCDEIJAH00621742";1;1;2019;4;33;1892;1;1
"TQRMNOQQYHLMSUCDEIJAH00651356";1;1;2019;4;33;1484;2;2
"TQRMNOQQYHMLSNCDEIJAH00645483";1;1;2019;4;33;7014;1;1
"TQRMNOQQYHMMOQCDEIJAH00650839";1;1;2019;4;33;1583;1;1
"TQRMNOQQYHMOLTCDEIJAH00651051";1;1;2019;4;33;1451;1;1
"TQRMNOQRPHJKQMCDEIJAH00627264";1;1;2019;4;33;1529;1;1
"TQRMNOQRPHJNPRCDEIJAH00627254";1;1;2019;4;33;1537;2;2
"TQRMNOQRPHJOPNCDEIJAH00633379";1;1;2019;4;33;2024;2;2
"TQRMNOQRPHKMNMCDEIJAH00621580";1;1;2019;4;33;965;1;1
"TQRMNOQRPHKNQLCDEIJAH00621952";1;1;2019;4;33;1275;1;1
"TQRMNOQRPHLMPUCDEIJAH00651279";1;1;2019;4;33;1579;2;1
"TQRMNOQRPHMLSNCDEIJAH00650770";1;1;2019;4;33;7014;2;2
"TQRMNOQRPHMMOQCDEIJAH00645335";1;1;2019;4;33;1583;2;1
"TQRMNOQRPHMOLTCDEIJAH00645418";1;1;2019;4;33;1451;1;1
"TQRMNOQRQHJKOUCDEIJAH00651262";1;1;2019;4;33;2893;1;1
"TQRMNOQRQHKMNMCDEIJAH00622008";1;1;2019;4;33;965;1;1
"TQRMNOQRQHKMSTCDEIJAH00621996";1;1;2019;4;33;2155;1;1
"TQRMNOQRQHKOMSCDEIJAH00621672";1;1;2019;4;33;958;1;1
"TQRMNOQRQHMOLTCDEIJAH00645298";1;1;2019;4;33;1451;2;1
"TQRMNOQRRHJKOUCDEIJAH00650690";1;1;2019;4;33;2893;1;1
"TQRMNOQRRHKMNMCDEIJAH00621548";1;1;2019;4;33;965;2;2
"TQRMNOQRRHKMSTCDEIJAH00621530";1;1;2019;4;33;2155;1;1
"TQRMNOQRRHKNNOCDEIJAH00621596";1;1;2019;4;33;319;1;1
"TQRMNOQRRHKOMSCDEIJAH00621914";1;1;2019;4;33;958;1;1
"TQRMNOQRRHLLTNCDEIJAH00651164";1;1;2019;4;33;704;1;2
"TQRMNOQRRHLMPUCDEIJAH00651435";1;1;2019;4;33;1579;1;1
"TQRMNOQRRHLOLNCDEIJAH00650691";1;1;2019;4;33;522;1;1
"TQRMNOQRRHMMOQCDEIJAH00645186";1;1;2019;4;33;1583;2;1
"TQRMNOQRSHKNNOCDEIJAH00621331";1;1;2019;4;33;319;1;1
"TQRMNOQRSHKNQSCDEIJAH00621281";1;1;2019;4;33;2286;1;1
"TQRMNOQRSHKOMSCDEIJAH00621386";1;1;2019;4;33;958;2;1
"TQRMNOQRSHLLTNCDEIJAH00650830";1;1;2019;4;33;704;1;1
"TQRMNOQRSHMMOQCDEIJAH00645187";1;1;2019;4;33;1583;1;1
"TQRMNOQRSHMMOSCDEIJAH00650760";1;1;2019;4;33;1847;2;1
"TQRMNOQRSHMNROCDEIJAH00645608";1;1;2019;4;33;1316;1;1
"TQRMNOQRSHMOLTCDEIJAH00645036";1;1;2019;4;33;1451;2;1
"TQRMNOQRTHJLRUCDEIJAH00627506";1;1;2019;4;33;1847;1;1
"TQRMNOQRTHKNQSCDEIJAH00621456";1;1;2019;4;33;2286;1;1
"TQRMNOQRTHKOMSCDEIJAH00626890";1;1;2019;4;33;958;1;1
"TQRMNOQRTHLKRSCDEIJAH00651365";1;1;2019;4;33;1719;1;1
"TQRMNOQRTHLMPUCDEIJAH00650904";1;1;2019;4;33;1579;2;2
"TQRMNOQRUHJLRUCDEIJAH00627249";1;1;2019;4;33;1847;1;1
"TQRMNOQRUHKMOTCDEIJAH00621811";1;1;2019;4;33;2271;2;2
"TQRMNOQRUHKOMSCDEIJAH00621578";1;1;2019;4;33;958;1;1
"TQRMNOQRUHMMOSCDEIJAH00645547";1;1;2019;4;33;1847;1;2
"TQRMNOQRVHKMOTCDEIJAH00645173";1;1;2019;4;33;2271;2;1
"TQRMNOQRVHKMROCDEIJAH00621901";1;1;2019;4;33;2488;1;1
"TQRMNOQRVHLKPLCDEIJAH00650820";1;1;2019;4;33;1225;1;1
"TQRMNOQRVHLKRSCDEIJAH00650864";1;1;2019;4;33;1719;1;1
"TQRMNOQRWHJLRUCDEIJAH00627303";1;1;2019;4;33;1847;1;1
"TQRMNOQRWHJMLQCDEIJAH00626873";1;1;2019;4;33;1527;1;1
"TQRMNOQRWHKMKRCDEIJAH00621272";1;1;2019;4;33;1843;1;1
"TQRMNOQRWHKNQSCDEIJAH00622065";1;1;2019;4;33;2286;2;1
"TQRMNOQRWHLKPLCDEIJAH00651297";1;1;2019;4;33;1225;1;1
"TQRMNOQRWHLLPQCDEIJAH00651030";1;1;2019;4;33;1709;1;1
"TQRMNOQRWHLMNOCDEIJAH00650748";1;1;2019;4;33;898;1;1
"TQRMNOQRWHMMOSCDEIJAH00651094";1;1;2019;4;33;1847;2;1
"TQRMNOQRWHMOSLCDEIJAH00645245";1;1;2019;4;33;1454;1;2
"TQRMNOQRXHJLRUCDEIJAH00626951";1;1;2019;4;33;1847;1;1
"TQRMNOQRXHKMOTCDEIJAH00621825";1;1;2019;4;33;2271;2;2
"TQRMNOQRXHLMNOCDEIJAH00651332";1;1;2019;4;33;898;1;1
"TQRMNOQRXHLOLNCDEIJAH00650912";1;1;2019;4;33;522;1;1
