CODUSU;NRO_HOGAR;COMPONENTE;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;RESPONDENTE;IP_III_04;IP_III_05;IP_III_06
"TQRMNORXQHKLLLCDEFNFF00618145";1;1;2019;4;7;376;2;1;1;1
"TQRMNORXQHKLLLCDEFNFF00618145";1;2;2019;4;7;376;2;1;2;1
"TQRMNORXQHKLLLCDEFNFF00618145";1;3;2019;4;7;376;2;1;1;1
"TQRMNORXQHKLLLCDEFNFF00618145";1;4;2019;4;7;376;2;1;1;2
"TQRMNORXRHKLLLCDEFNFF00618143";1;1;2019;4;7;376;1;1;2;1
"TQRMNORXRHKLLLCDEFNFF00618143";1;2;2019;4;7;376;1;1;2;1
"TQRMNORXRHKLLLCDEFNFF00618143";1;3;2019;4;7;376;1;1;1;1
"TQRMNORXRHKLLLCDEFNFF00618143";1;4;2019;4;7;376;1;1;1;1
"TQRMNORXTHKMLNCDEFNFF00618250";1;1;2019;4;7;264;1;1;2;1
"TQRMNORXUHKMLNCDEFNFF00641450";1;1;2019;4;7;264;2;1;2;1
"TQRMNORXUHKMLNCDEFNFF00641450";1;2;2019;4;7;264;2;1;2;1
"TQRMNORYQHKMKPCDEFNFF00618159";1;1;2019;4;7;262;1;1;2;1
"TQRMNORYQHKMKPCDEFNFF00618159";1;2;2019;4;7;262;1;1;2;1
"TQRMNORYQHKMKPCDEFNFF00618159";1;3;2019;4;7;262;1;1;2;1
"TQRMNORYQHKMKPCDEFNFF00618159";1;4;2019;4;7;262;1;1;2;1
"TQRMNORYQHKMKPCDEFNFF00618159";1;5;2019;4;7;262;1;1;2;1
"TQRMNORYQHMOKMCDEFNFF00641489";1;1;2019;4;7;257;1;2;2;1
"TQRMNORYQHMOKMCDEFNFF00641489";1;2;2019;4;7;257;1;2;2;2
"TQRMNORYQHMOKMCDEFNFF00641489";1;3;2019;4;7;257;1;1;1;2
"TQRMNORYQHMOKMCDEFNFF00641489";1;4;2019;4;7;257;1;2;2;2
"TQRMNORYQHMOKMCDEFNFF00641489";1;5;2019;4;7;257;1;2;2;2
"TQRMNORYRHKMKPCDEFNFF00618255";1;1;2019;4;7;262;2;2;2;1
"TQRMNORYRHKMKPCDEFNFF00618255";1;2;2019;4;7;262;2;1;2;1
"TQRMNORYRHKMKPCDEFNFF00618255";1;3;2019;4;7;262;2;1;2;1
"TQRMNORYRHKMKPCDEFNFF00618255";1;4;2019;4;7;262;2;1;1;1
"TQRMNORYRHMOKMCDEFNFF00641445";1;1;2019;4;7;257;1;2;2;1
"TQRMNORYRHMOKMCDEFNFF00641445";1;2;2019;4;7;257;1;2;2;2
"TQRMNORYRHMOKMCDEFNFF00641445";1;3;2019;4;7;257;1;2;2;2
"TQRMNORYRHMOKMCDEFNFF00641445";1;4;2019;4;7;257;1;2;2;2
"TQRMNORYSHKMKPCDEFNFF00618230";1;1;2019;4;7;262;1;2;2;2
"TQRMNORYSHKMKPCDEFNFF00618230";1;2;2019;4;7;262;1;2;2;2
"TQRMNORYSHMOKMCDEFNFF00641432";1;1;2019;4;7;257;2;1;2;1
"TQRMNORYSHMOKMCDEFNFF00641432";1;2;2019;4;7;257;2;1;2;1
"TQRMNORYSHMOKMCDEFNFF00641432";1;3;2019;4;7;257;2;2;2;2
"TQRMNORYSHMOKMCDEFNFF00641432";1;4;2019;4;7;257;2;2;2;2
"TQRMNORYTHKMKPCDEFNFF00618190";1;1;2019;4;7;262;1;2;2;1
"TQRMNORYTHKMKPCDEFNFF00618190";1;2;2019;4;7;262;1;2;2;1
"TQRMNORYTHMOKMCDEFNFF00641446";1;1;2019;4;7;257;3;2;2;1
"TQRMNORYTHMOKMCDEFNFF00641446";1;2;2019;4;7;257;3;2;2;1
"TQRMNORYTHMOKMCDEFNFF00641446";1;3;2019;4;7;257;3;2;2;1
"TQRMNORYTHMOKMCDEFNFF00641446";1;4;2019;4;7;257;3;2;2;2
"TQRMNORYUHKMKPCDEFNFF00618256";1;1;2019;4;7;262;1;1;2;1
"TQRMNORYVHJKKMCDEFNFF00623675";1;1;2019;4;7;251;1;1;1;1
"TQRMNORYWHJKKMCDEFNFF00623665";2;1;2019;4;7;251;1;1;1;1
"TQRMNORYXHJKKMCDEFNFF00647462";1;1;2019;4;7;251;2;1;1;1
"TQRMNORYXHJKKMCDEFNFF00647462";1;2;2019;4;7;251;2;1;1;1
"TQRMNOSPPHJMLPCDEFNFF00623716";1;1;2019;4;7;233;1;1;2;1
"TQRMNOSPPHJMLPCDEFNFF00623716";1;2;2019;4;7;233;2;1;2;1
"TQRMNOSPPHJMLPCDEFNFF00623716";1;3;2019;4;7;233;1;1;2;2
"TQRMNOSPPHJMLPCDEFNFF00623716";1;4;2019;4;7;233;1;2;2;2
"TQRMNOSPSHJOLOCDEFNFF00623734";1;1;2019;4;7;289;3;1;2;1
"TQRMNOSPSHJOLOCDEFNFF00623734";1;2;2019;4;7;289;3;1;2;1
"TQRMNOSPSHJOLOCDEFNFF00623734";1;3;2019;4;7;289;3;1;1;1
"TQRMNOSPSHJOLOCDEFNFF00623734";1;4;2019;4;7;289;3;1;1;1
"TQRMNOSPSHJOLOCDEFNFF00623734";1;5;2019;4;7;289;3;1;1;1
"TQRMNOSPXHLLKMCDEFNFF00647532";1;1;2019;4;7;306;1;1;2;1
"TQRMNOSPXHLLKMCDEFNFF00647532";1;2;2019;4;7;306;1;1;2;1
"TQRMNOSQPHJOLOCDEFNFF00623756";1;1;2019;4;7;289;1;2;2;2
"TQRMNOSQRHJOLOCDEFNFF00623754";1;1;2019;4;7;289;2;1;2;1
"TQRMNOSQRHJOLOCDEFNFF00623754";1;2;2019;4;7;289;2;1;2;1
"TQRMNOSQRHJOLOCDEFNFF00623754";1;3;2019;4;7;289;2;1;1;1
"TQRMNOSQRHJOLOCDEFNFF00623754";1;4;2019;4;7;289;2;1;1;1
"TQRMNOSQRHJOLOCDEFNFF00623754";1;5;2019;4;7;289;2;1;1;1
"TQRMNOSQRHJOLOCDEFNFF00623754";1;6;2019;4;7;289;2;1;1;1
"TQRMNOSQRHLLKMCDEFNFF00647461";1;1;2019;4;7;306;1;1;1;1
"TQRMNOSQRHLLKMCDEFNFF00647461";1;2;2019;4;7;306;1;1;1;1
"TQRMNOSQTHLLKMCDEFNFF00647553";1;1;2019;4;7;306;1;1;1;1
"TQRMNOSQTHLLKMCDEFNFF00647553";1;2;2019;4;7;306;1;1;1;1
"TQRMNOSQXHJOKPCDEFNFF00647510";1;1;2019;4;7;274;1;1;1;1
"TQRMNOSQXHJOKPCDEFNFF00647510";1;2;2019;4;7;274;1;1;1;1
"TQRMNOSRPHMOLPCDEFNFF00641391";1;1;2019;4;7;266;1;2;2;2
"TQRMNOSRPHMOLPCDEFNFF00641391";1;2;2019;4;7;266;1;1;1;1
"TQRMNOSRQHLMKQCDEFNFF00647451";1;1;2019;4;7;288;1;1;1;1
"TQRMNOSRQHLMKQCDEFNFF00647451";1;2;2019;4;7;288;1;1;1;1
"TQRMNOSRQHLMKQCDEFNFF00647451";1;3;2019;4;7;288;1;2;2;2
"TQRMNOSRQHMOLPCDEFNFF00641454";1;1;2019;4;7;266;3;1;1;1
"TQRMNOSRQHMOLPCDEFNFF00641454";1;2;2019;4;7;266;3;2;2;2
"TQRMNOSRQHMOLPCDEFNFF00641454";1;3;2019;4;7;266;3;1;1;1
"TQRMNOSRQHMOLPCDEFNFF00641454";1;4;2019;4;7;266;3;1;1;1
"TQRMNOSRQHMOLPCDEFNFF00641454";1;5;2019;4;7;266;3;1;1;1
"TQRMNOSRQHMOLPCDEFNFF00641454";1;6;2019;4;7;266;3;2;2;2
"TQRMNOSRRHLMKQCDEFNFF00647565";1;1;2019;4;7;288;1;1;1;1
"TQRMNOSRRHLMKQCDEFNFF00647565";1;2;2019;4;7;288;1;1;2;1
"TQRMNOSRRHLMKQCDEFNFF00647565";1;3;2019;4;7;288;1;1;2;1
"TQRMNOSRRHLMKQCDEFNFF00647565";1;4;2019;4;7;288;1;1;1;1
"TQRMNOSRRHMOLPCDEFNFF00641428";1;1;2019;4;7;266;1;1;2;1
"TQRMNOSRRHMOLPCDEFNFF00641428";1;2;2019;4;7;266;1;1;2;1
"TQRMNOSRTHMOLPCDEFNFF00641392";1;1;2019;4;7;266;2;2;2;1
"TQRMNOSRTHMOLPCDEFNFF00641392";1;2;2019;4;7;266;2;2;2;2
"TQRMNOSRTHMOLPCDEFNFF00641392";1;3;2019;4;7;266;2;2;2;1
"TQRMNOSRTHMOLPCDEFNFF00641392";1;4;2019;4;7;266;2;2;2;2
"TQRMNOSRTHMOLPCDEFNFF00641392";1;5;2019;4;7;266;2;2;2;2
"TQRMNOSRTHMOLPCDEFNFF00641392";1;6;2019;4;7;266;2;2;2;2
"TQRMNOSRTHMOLPCDEFNFF00641392";1;7;2019;4;7;266;2;2;2;2
"TQRMNOSRTHMOLPCDEFNFF00641392";1;8;2019;4;7;266;2;2;2;2
"TQRMNOSSTHLMKPCDEFNFF00647449";1;1;2019;4;7;265;1;1;1;1
"TQRMNOSSTHLMKPCDEFNFF00647449";1;2;2019;4;7;265;1;1;1;1
"TQRMNOSTRHKKKMCDEFNFF00618233";1;1;2019;4;7;270;1;1;1;1
"TQRMNOSTRHKKKMCDEFNFF00618233";1;2;2019;4;7;270;1;1;2;1
"TQRMNOSTWHLOKTCDEFNFF00647539";1;1;2019;4;7;401;1;1;1;1
"TQRMNOSTWHMOKPCDEFNFF00641403";1;1;2019;4;7;280;1;1;1;1
"TQRMNOSTWHMOKPCDEFNFF00641403";1;2;2019;4;7;280;1;1;1;1
"TQRMNOSTWHMOKPCDEFNFF00641403";1;3;2019;4;7;280;1;1;1;1
"TQRMNOSTXHLOKTCDEFNFF00647511";1;1;2019;4;7;401;1;1;1;1
"TQRMNOSTXHMMLLCDEFNFF00641426";1;1;2019;4;7;243;2;1;1;1
"TQRMNOSTXHMMLLCDEFNFF00641426";1;2;2019;4;7;243;2;1;1;1
"TQRMNOSTXHMMLLCDEFNFF00641426";1;3;2019;4;7;243;2;1;1;1
"TQRMNOSTXHMOKPCDEFNFF00641480";1;1;2019;4;7;280;1;1;1;1
"TQRMNOSTYHKOLOCDEFNFF00618178";1;1;2019;4;7;325;1;1;1;1
"TQRMNOSTYHKOLOCDEFNFF00618178";1;2;2019;4;7;325;1;1;1;1
"TQRMNOSTYHKOLOCDEFNFF00618178";1;3;2019;4;7;325;1;2;2;2
"TQRMNOSTYHKOLOCDEFNFF00618178";1;4;2019;4;7;325;1;2;2;2
"TQRMNOSTYHMMLLCDEFNFF00641448";1;1;2019;4;7;243;2;1;1;1
"TQRMNOSTYHMMLLCDEFNFF00641448";1;2;2019;4;7;243;2;1;2;1
"TQRMNOSTYHMOKPCDEFNFF00641481";1;1;2019;4;7;280;2;1;1;1
"TQRMNOSTYHMOKPCDEFNFF00641481";1;2;2019;4;7;280;2;1;1;1
"TQRMNOSUPHKOLOCDEFNFF00618211";1;1;2019;4;7;325;1;1;1;1
"TQRMNOSUPHKOLOCDEFNFF00618211";1;2;2019;4;7;325;1;1;1;1
"TQRMNOSUPHKOLOCDEFNFF00618211";1;3;2019;4;7;325;1;1;1;1
"TQRMNOSUPHKOLOCDEFNFF00618211";1;4;2019;4;7;325;1;1;1;1
"TQRMNOSUPHMMLLCDEFNFF00641427";1;1;2019;4;7;243;1;1;1;1
"TQRMNOSUPHMMLLCDEFNFF00641427";1;2;2019;4;7;243;1;1;1;1
"TQRMNOSUPHMOKPCDEFNFF00641484";1;1;2019;4;7;280;2;1;1;1
"TQRMNOSUPHMOKPCDEFNFF00641484";1;2;2019;4;7;280;2;1;1;1
"TQRMNOSUPHMOKPCDEFNFF00641484";1;3;2019;4;7;280;2;1;1;1
"TQRMNOSUPHMOKPCDEFNFF00641484";1;4;2019;4;7;280;2;1;1;1
"TQRMNOSUQHKOLOCDEFNFF00618212";1;1;2019;4;7;325;1;1;1;1
"TQRMNOSUQHMOKPCDEFNFF00641395";1;1;2019;4;7;280;2;1;1;1
"TQRMNOSUQHMOKPCDEFNFF00641395";1;2;2019;4;7;280;2;1;1;1
"TQRMNOSUQHMOKPCDEFNFF00641395";1;3;2019;4;7;280;2;2;2;2
"TQRMNOSURHMMLLCDEFNFF00641449";1;1;2019;4;7;243;1;1;1;1
"TQRMNOSURHMMLLCDEFNFF00641449";1;2;2019;4;7;243;1;1;1;1
"TQRMNOSVUHMMLNCDEFNFF00641496";1;1;2019;4;7;268;1;1;2;1
"TQRMNOSVUHMMLNCDEFNFF00641496";1;2;2019;4;7;268;1;1;2;1
"TQRMNOSVWHJOKNCDEFNFF00623762";1;1;2019;4;7;297;2;2;2;2
"TQRMNOSVWHJOKNCDEFNFF00623762";1;2;2019;4;7;297;2;1;2;1
"TQRMNOSVXHJOKNCDEFNFF00623674";1;1;2019;4;7;297;2;1;2;1
"TQRMNOSVXHJOKNCDEFNFF00623674";1;2;2019;4;7;297;2;1;2;1
"TQRMNOSVXHJOKNCDEFNFF00623674";1;3;2019;4;7;297;2;1;2;1
"TQRMNOSVXHMMLNCDEFNFF00641467";1;1;2019;4;7;268;1;1;2;1
"TQRMNOSVXHMMLNCDEFNFF00641467";1;2;2019;4;7;268;1;1;2;1
"TQRMNOSVYHJOLNCDEFNFF00623753";1;1;2019;4;7;213;2;1;2;1
"TQRMNOSVYHJOLNCDEFNFF00623753";1;2;2019;4;7;213;2;1;2;1
"TQRMNOSVYHJOLNCDEFNFF00623753";1;3;2019;4;7;213;2;1;1;1
"TQRMNOSWPHJOLNCDEFNFF00623711";1;1;2019;4;7;213;2;1;2;1
"TQRMNOSWPHJOLNCDEFNFF00623711";1;2;2019;4;7;213;2;1;2;1
"TQRMNOSWPHJOLNCDEFNFF00623711";1;3;2019;4;7;213;2;1;2;1
"TQRMNOSWPHJOLNCDEFNFF00623711";1;4;2019;4;7;213;2;1;2;1
"TQRMNOSWPHJOLNCDEFNFF00623711";1;5;2019;4;7;213;2;1;2;1
"TQRMNOSWPHJOLNCDEFNFF00623711";1;6;2019;4;7;213;2;1;2;1
"TQRMNOSWSHMOKQCDEFNFF00641414";1;1;2019;4;7;295;2;1;1;1
"TQRMNOSWSHMOKQCDEFNFF00641414";1;2;2019;4;7;295;2;1;1;1
"TQRMNOSWSHMOKQCDEFNFF00641414";1;3;2019;4;7;295;2;1;2;2
"TQRMNOSWTHMOKPCDEFNFF00641383";1;1;2019;4;7;280;1;1;1;1
"TQRMNOSWTHMOKQCDEFNFF00641470";1;1;2019;4;7;295;1;1;2;1
"TQRMNOSWVHKOLMCDEFNFF00623718";1;1;2019;4;7;315;1;1;2;1
"TQRMNOSWVHKOLMCDEFNFF00623718";1;2;2019;4;7;315;1;1;2;1
"TQRMNOSWVHKOLMCDEFNFF00623718";1;3;2019;4;7;315;1;1;2;1
"TQRMNOSWVHKOLMCDEFNFF00623718";1;4;2019;4;7;315;1;1;2;1
"TQRMNOSWVHKOLMCDEFNFF00623718";1;5;2019;4;7;315;1;1;2;1
"TQRMNOSWWHKOLMCDEFNFF00618147";1;1;2019;4;7;315;1;1;2;1
"TQRMNOSWXHKOLMCDEFNFF00618192";1;1;2019;4;7;315;1;2;2;1
"TQRMNOSWYHKOLMCDEFNFF00618194";1;1;2019;4;7;315;2;2;2;1
"TQRMNOSWYHKOLMCDEFNFF00618194";1;2;2019;4;7;315;2;2;2;1
"TQRMNOSWYHKOLMCDEFNFF00618194";1;4;2019;4;7;315;2;1;1;1
"TQRMNOSWYHKOLMCDEFNFF00618194";1;5;2019;4;7;315;2;1;1;1
"TQRMNOSXPHKOLMCDEFNFF00618229";1;1;2019;4;7;315;1;2;2;1
"TQRMNOSXPHKOLMCDEFNFF00618229";1;2;2019;4;7;315;1;2;2;1
"TQRMNOSXRHJOKNCDEFNFF00623725";1;1;2019;4;7;297;2;1;1;1
"TQRMNOSXRHJOKNCDEFNFF00623725";1;2;2019;4;7;297;2;1;1;1
"TQRMNOSXRHJOLNCDEFNFF00629465";1;1;2019;4;7;213;1;1;2;1
"TQRMNOSXRHJOLNCDEFNFF00629465";1;2;2019;4;7;213;1;1;2;1
"TQRMNOSXSHLOLLCDEFNFF00647541";1;1;2019;4;7;316;2;2;2;1
"TQRMNOSXSHLOLLCDEFNFF00647541";1;2;2019;4;7;316;2;1;2;1
"TQRMNOSXSHLOLLCDEFNFF00647541";1;3;2019;4;7;316;2;1;2;1
"TQRMNOSXSHLOLLCDEFNFF00647541";1;4;2019;4;7;316;2;1;2;1
"TQRMNOSXSHLOLLCDEFNFF00647541";1;5;2019;4;7;316;2;1;2;1
"TQRMNOSXSHLOLLCDEFNFF00647541";1;6;2019;4;7;316;2;1;2;1
"TQRMNOSXSHLOLLCDEFNFF00647541";1;7;2019;4;7;316;2;1;2;1
"TQRMNOSXTHLOLLCDEFNFF00647481";1;1;2019;4;7;316;2;1;2;1
"TQRMNOSXTHLOLLCDEFNFF00647481";1;2;2019;4;7;316;2;2;2;1
"TQRMNOSYPHKKKMCDEFNFF00618197";1;1;2019;4;7;270;2;1;1;1
"TQRMNOSYPHKKKMCDEFNFF00618197";1;2;2019;4;7;270;2;1;1;1
"TQRMNOSYPHKKKMCDEFNFF00618197";1;3;2019;4;7;270;2;2;2;1
"TQRMNOSYQHLOLLCDEFNFF00647537";1;1;2019;4;7;316;2;1;2;1
"TQRMNOSYQHLOLLCDEFNFF00647537";1;2;2019;4;7;316;2;1;2;1
"TQRMNOSYRHLOLLCDEFNFF00647477";1;1;2019;4;7;316;2;2;2;2
"TQRMNOSYRHLOLLCDEFNFF00647477";1;2;2019;4;7;316;2;2;2;2
"TQRMNOSYRHLOLLCDEFNFF00647477";1;3;2019;4;7;316;2;2;2;2
"TQRMNOSYTHJOKSCDEFNFF00623747";1;1;2019;4;7;337;1;2;2;1
"TQRMNOSYUHJOKSCDEFNFF00629503";1;1;2019;4;7;337;2;2;2;1
"TQRMNOSYUHJOKSCDEFNFF00629503";1;2;2019;4;7;337;2;2;2;1
"TQRMNOSYUHJOKSCDEFNFF00629503";1;3;2019;4;7;337;2;2;2;1
"TQRMNOSYUHMOKTCDEFNFF00641442";1;1;2019;4;7;322;2;1;2;1
"TQRMNOSYUHMOKTCDEFNFF00641442";1;2;2019;4;7;322;2;1;2;1
"TQRMNOSYUHMOKTCDEFNFF00641442";1;3;2019;4;7;322;2;1;1;1
"TQRMNOSYUHMOKTCDEFNFF00641442";1;4;2019;4;7;322;2;1;2;1
"TQRMNOSYVHJOKSCDEFNFF00629423";2;1;2019;4;7;337;1;2;2;1
"TQRMNOSYWHJOKQCDEFNFF00623692";1;1;2019;4;7;274;1;1;2;1
"TQRMNOSYWHJOKQCDEFNFF00623692";1;2;2019;4;7;274;1;2;2;2
"TQRMNOSYWHJOKQCDEFNFF00623692";1;3;2019;4;7;274;1;1;1;1
"TQRMNOSYWHJOKQCDEFNFF00623692";1;4;2019;4;7;274;1;1;2;2
"TQRMNOSYWHJOKQCDEFNFF00623692";1;5;2019;4;7;274;1;2;2;2
"TQRMNOSYWHJOKSCDEFNFF00623678";1;1;2019;4;7;337;2;2;2;2
"TQRMNOSYWHJOKSCDEFNFF00623678";1;2;2019;4;7;337;2;2;2;1
"TQRMNOSYWHJOKSCDEFNFF00623678";1;3;2019;4;7;337;2;2;2;2
"TQRMNOSYWHJOKSCDEFNFF00623678";1;4;2019;4;7;337;2;2;2;2
"TQRMNOSYXHJOKQCDEFNFF00623686";1;2;2019;4;7;274;2;1;2;1
"TQRMNOSYXHJOKQCDEFNFF00623686";1;4;2019;4;7;274;2;1;2;1
"TQRMNOSYXHKOKSCDEFNFF00618184";1;1;2019;4;7;351;1;2;2;1
"TQRMNOSYXHKOKSCDEFNFF00618184";1;2;2019;4;7;351;1;2;2;1
"TQRMNOSYXHKOKSCDEFNFF00618184";1;3;2019;4;7;351;1;2;2;2
"TQRMNOSYXHKOKSCDEFNFF00618184";1;4;2019;4;7;351;1;2;2;2
"TQRMNOSYXHKOKSCDEFNFF00618184";1;5;2019;4;7;351;1;2;2;2
"TQRMNOSYYHJOKQCDEFNFF00623744";1;1;2019;4;7;274;2;2;2;1
"TQRMNOSYYHJOKQCDEFNFF00623744";1;2;2019;4;7;274;2;1;1;1
"TQRMNOSYYHJOKQCDEFNFF00623744";1;4;2019;4;7;274;2;1;2;1
"TQRMNOSYYHJOKQCDEFNFF00623744";1;5;2019;4;7;274;2;1;1;1
"TQRMNOSYYHKOKSCDEFNFF00618222";1;1;2019;4;7;351;1;2;2;1
"TQRMNOTPPHJOKQCDEFNFF00623773";1;2;2019;4;7;274;2;1;2;1
"TQRMNOTPPHJOKQCDEFNFF00623773";1;3;2019;4;7;274;2;1;2;1
"TQRMNOTPRHKOKOCDEFNFF00618237";1;1;2019;4;7;294;1;1;2;1
"TQRMNOTPSHKOKOCDEFNFF00618238";1;1;2019;4;7;294;1;1;2;1
"TQRMNOTPSHKOKOCDEFNFF00618238";1;2;2019;4;7;294;1;1;2;1
"TQRMNOTPSHKOKOCDEFNFF00618238";1;5;2019;4;7;294;1;1;2;1
"TQRMNOTPSHKOKOCDEFNFF00618238";1;6;2019;4;7;294;1;1;2;1
"TQRMNOTPSHKOKOCDEFNFF00618238";1;7;2019;4;7;294;1;1;2;1
"TQRMNOTPSHKOKOCDEFNFF00618238";1;8;2019;4;7;294;1;1;2;1
"TQRMNOTPUHKOKOCDEFNFF00618129";1;1;2019;4;7;294;2;1;2;1
"TQRMNOTPUHKOKOCDEFNFF00618129";1;2;2019;4;7;294;2;1;2;1
"TQRMNOTPUHKOKOCDEFNFF00618129";1;3;2019;4;7;294;2;1;1;1
"TQRMNOTPUHKOKOCDEFNFF00618129";1;4;2019;4;7;294;2;1;1;1
"TQRMNOTPUHKOKOCDEFNFF00618129";1;5;2019;4;7;294;2;1;1;1
"TQRMNOTPUHKOKOCDEFNFF00618129";1;6;2019;4;7;294;2;1;1;1
"TQRMNOTPWHKOKTCDEFNFF00618207";1;1;2019;4;7;289;2;1;2;1
"TQRMNOTPWHKOKTCDEFNFF00618207";1;2;2019;4;7;289;2;1;2;1
"TQRMNOTPWHKOKTCDEFNFF00618207";1;3;2019;4;7;289;2;1;2;1
"TQRMNOTPWHKOKTCDEFNFF00618207";1;4;2019;4;7;289;2;1;2;1
"TQRMNOTQUHMOKUCDEFNFF00641459";1;1;2019;4;7;306;1;1;1;1
"TQRMNOTQUHMOKUCDEFNFF00641459";1;2;2019;4;7;306;1;1;1;1
"TQRMNOTQUHMOKUCDEFNFF00641459";1;3;2019;4;7;306;1;1;1;1
"TQRMNOTRXHKOKUCDEFNFF00618242";1;1;2019;4;7;280;1;1;2;1
"TQRMNOTRXHKOKUCDEFNFF00618242";1;2;2019;4;7;280;2;1;2;1
"TQRMNOTRXHKOKUCDEFNFF00618242";1;3;2019;4;7;280;1;2;2;2
"TQRMNOTRYHKOKUCDEFNFF00618243";1;1;2019;4;7;280;1;1;2;1
"TQRMNOTRYHKOKUCDEFNFF00618243";1;2;2019;4;7;280;1;1;2;1
"TQRMNOTRYHKOKUCDEFNFF00618243";1;3;2019;4;7;280;1;1;2;1
"TQRMNOTSUHKLKQCDEFNFF00618259";1;1;2019;4;7;285;2;1;2;1
"TQRMNOTSUHKLKQCDEFNFF00618259";1;2;2019;4;7;285;2;1;2;1
"TQRMNOTSUHKLKQCDEFNFF00618259";1;3;2019;4;7;285;2;1;1;1
"TQRMNOTSUHKLKQCDEFNFF00618259";1;4;2019;4;7;285;2;2;2;2
"TQRMNOTSVHKLKQCDEFNFF00618201";1;1;2019;4;7;285;1;1;2;1
"TQRMNOTSVHLOLOCDEFNFF00647472";1;1;2019;4;7;276;2;1;2;1
"TQRMNOTSVHLOLOCDEFNFF00647472";1;2;2019;4;7;276;2;1;2;1
"TQRMNOTSVHLOLOCDEFNFF00647472";1;3;2019;4;7;276;2;1;2;1
"TQRMNOTSVHLOLOCDEFNFF00647472";1;4;2019;4;7;276;2;1;2;1
"TQRMNOTSWHKLKQCDEFNFF00618183";1;1;2019;4;7;285;1;1;2;1
"TQRMNOTSWHKLKQCDEFNFF00618183";1;2;2019;4;7;285;1;1;2;1
"TQRMNOTSWHLOLOCDEFNFF00647527";1;1;2019;4;7;276;2;1;2;1
"TQRMNOTSWHLOLOCDEFNFF00647527";1;2;2019;4;7;276;2;1;2;1
"TQRMNOTSXHLOLOCDEFNFF00647557";1;1;2019;4;7;276;3;1;2;1
"TQRMNOTSXHLOLOCDEFNFF00647557";1;2;2019;4;7;276;3;1;2;1
"TQRMNOTSXHLOLOCDEFNFF00647557";1;3;2019;4;7;276;3;1;2;1
"TQRMNOTSXHLOLOCDEFNFF00647557";1;4;2019;4;7;276;3;2;2;2
"TQRMNOTSXHLOLOCDEFNFF00647557";1;5;2019;4;7;276;3;1;2;1
"TQRMNOTSXHLOLOCDEFNFF00647557";1;6;2019;4;7;276;3;2;2;2
"TQRMNOTSYHKLKQCDEFNFF00618202";1;1;2019;4;7;285;1;1;1;1
"TQRMNOTTSHJOKSCDEFNFF00623708";1;1;2019;4;7;337;2;2;2;1
"TQRMNOTTSHJOKSCDEFNFF00623708";1;2;2019;4;7;337;2;2;2;1
"TQRMNOTTSHJOKSCDEFNFF00623708";1;3;2019;4;7;337;2;2;2;2
"TQRMNOTTSHJOKSCDEFNFF00623708";1;4;2019;4;7;337;2;2;2;2
"TQRMNOTTUHMOKTCDEFNFF00647469";1;1;2019;4;7;322;1;1;1;1
"TQRMNOTTUHMOKTCDEFNFF00647469";1;2;2019;4;7;322;1;1;1;1
"TQRMNOTTWHMOKUCDEFNFF00641501";1;1;2019;4;7;306;2;1;1;1
"TQRMNOTTWHMOKUCDEFNFF00641501";1;2;2019;4;7;306;2;1;1;1
"TQRMNOTTWHMOKUCDEFNFF00641501";1;3;2019;4;7;306;2;1;1;1
"TQRMNOTTWHMOKUCDEFNFF00641501";1;4;2019;4;7;306;2;1;1;1
"TQRMNOTURHJMLMCDEFNFF00623696";1;1;2019;4;7;232;1;1;1;1
"TQRMNOTURHJMLMCDEFNFF00623696";1;2;2019;4;7;232;1;1;2;1
"TQRMNOTURHJMLMCDEFNFF00623696";1;3;2019;4;7;232;1;1;1;1
"TQRMNOTURHJMLMCDEFNFF00623696";1;4;2019;4;7;232;1;1;1;1
"TQRMNOTURHJMLMCDEFNFF00623696";1;5;2019;4;7;232;1;1;2;1
"TQRMNOTUSHJMLMCDEFNFF00647455";1;1;2019;4;7;232;2;2;2;2
"TQRMNOTUSHJMLMCDEFNFF00647455";1;2;2019;4;7;232;2;1;1;1
"TQRMNOTUSHJMLMCDEFNFF00647455";1;3;2019;4;7;232;2;1;1;1
"TQRMNOTUSHJMLMCDEFNFF00647455";1;4;2019;4;7;232;2;1;1;1
"TQRMNOTUTHJMLMCDEFNFF00623728";1;1;2019;4;7;232;2;1;2;1
"TQRMNOTUTHJMLMCDEFNFF00623728";1;2;2019;4;7;232;2;1;2;1
"TQRMNOTUTHJMLMCDEFNFF00623728";1;3;2019;4;7;232;2;1;2;1
"TQRMNOTUTHJMLMCDEFNFF00623728";1;4;2019;4;7;232;2;1;2;1
"TQRMNOTUTHJMLMCDEFNFF00623728";1;5;2019;4;7;232;2;1;2;1
"TQRMNOTUVHJMLMCDEFNFF00623698";1;1;2019;4;7;232;1;1;2;1
"TQRMNOTUVHJMLMCDEFNFF00623698";1;2;2019;4;7;232;1;1;2;1
"TQRMNOTUVHJMLMCDEFNFF00623698";1;3;2019;4;7;232;1;1;2;1
"TQRMNOTUVHJMLMCDEFNFF00623698";1;4;2019;4;7;232;1;1;2;1
"TQRMNOTVYHJOLLCDEFNFF00623726";1;1;2019;4;7;319;1;2;2;1
"TQRMNOTVYHJOLLCDEFNFF00623726";1;2;2019;4;7;319;1;2;2;1
