CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;IH_II_01;IH_II_02
"TQRMNOSPXHLKMQCDEIIAD00604337";1;1;2017;4;32;953;1;1
"TQRMNOSPXHMKMPCDEIIAD00598638";1;1;2017;4;32;968;2;2
"TQRMNOSQPHJKMSCDEIIAD00604333";1;1;2017;4;32;917;2;1
"TQRMNOSQQHJKMSCDEIIAD00512093";2;1;2017;4;32;917;1;1
"TQRMNOSQQHKNOOCDEIIAD00598694";1;1;2017;4;32;2747;1;1
"TQRMNOSQTHLLMLCDEIIAD00604417";1;1;2017;4;32;1255;1;1
"TQRMNOSQUHKNOOCDEIIAD00494841";1;1;2017;4;32;2747;1;1
"TQRMNOSQYHLONOCDEIIAD00604280";1;1;2017;4;32;789;1;1
"TQRMNOSRQHKMOLCDEIIAD00494725";1;1;2017;4;32;1088;1;1
"TQRMNOSRQHLONOCDEIIAD00604238";1;1;2017;4;32;789;1;1
"TQRMNOSRRHMNNSCDEIIAD00598555";1;1;2017;4;32;2752;1;1
"TQRMNOSRSHLOMTCDEIIAD00604427";1;1;2017;4;32;705;2;2
"TQRMNOSRTHKMOLCDEIIAD00494784";1;1;2017;4;32;1088;1;1
"TQRMNOSRTHLOMTCDEIIAD00604420";1;1;2017;4;32;705;2;2
"TQRMNOSRUHMNNSCDEIIAD00598686";1;1;2017;4;32;2752;1;1
"TQRMNOSRXHJMKPCDEIIAD00504761";1;1;2017;4;32;1339;2;2
"TQRMNOSSQHKKNMCDEIIAD00494530";1;1;2017;4;32;1069;1;1
"TQRMNOSSQHMMOPCDEIIAD00598808";1;1;2017;4;32;1577;2;1
"TQRMNOSSRHKKNMCDEIIAD00604339";1;1;2017;4;32;1069;1;1
"TQRMNOSSRHLLLNCDEIIAD00604504";1;1;2017;4;32;2050;1;1
"TQRMNOSSSHKKNMCDEIIAD00494532";1;1;2017;4;32;1069;1;1
"TQRMNOSSTHKKNMCDEIIAD00504606";1;1;2017;4;32;1069;2;1
"TQRMNOSSTHMMOPCDEIIAD00598821";1;1;2017;4;32;1577;1;1
"TQRMNOSSUHLLLNCDEIIAD00604481";1;1;2017;4;32;2050;2;2
"TQRMNOSSVHLLLNCDEIIAD00604437";1;1;2017;4;32;2050;1;1
"TQRMNOSSXHLKLOCDEIIAD00604231";1;1;2017;4;32;1017;1;1
"TQRMNOSTPHKLKSCDEIIAD00494470";1;1;2017;4;32;1784;1;1
"TQRMNOSTPHKNNPCDEIIAD00494489";1;1;2017;4;32;893;2;2
"TQRMNOSTPHLKLOCDEIIAD00604262";1;1;2017;4;32;1017;2;2
"TQRMNOSTQHJKNOCDEIIAD00504848";1;1;2017;4;32;667;1;1
"TQRMNOSTQHKMKQCDEIIAD00494710";1;1;2017;4;32;1905;1;1
"TQRMNOSTRHKNOQCDEIIAD00494818";1;1;2017;4;32;1132;1;1
"TQRMNOSTSHKMKQCDEIIAD00494667";1;1;2017;4;32;1905;1;1
"TQRMNOSTSHLLNUCDEIIAD00604336";1;1;2017;4;32;62;1;1
"TQRMNOSTTHKMKQCDEIIAD00494827";1;1;2017;4;32;1905;1;1
"TQRMNOSTTHKNOQCDEIIAD00494663";1;1;2017;4;32;1132;1;1
"TQRMNOSTUHLLNUCDEIIAD00604343";1;1;2017;4;32;62;1;1
"TQRMNOSTUHMMKPCDEIIAD00598854";1;1;2017;4;32;949;1;1
"TQRMNOSTVHJLONCDEIIAD00604380";1;1;2017;4;32;1572;1;1
"TQRMNOSTWHJLONCDEIIAD00504890";1;1;2017;4;32;1572;1;1
"TQRMNOSTWHMKMTCDEIIAD00598577";1;1;2017;4;32;960;1;1
"TQRMNOSTWHMMKPCDEIIAD00598855";1;1;2017;4;32;949;1;1
"TQRMNOSTXHMKMTCDEIIAD00598717";1;1;2017;4;32;960;2;2
"TQRMNOSTYHJLONCDEIIAD00504907";1;1;2017;4;32;1572;1;1
"TQRMNOSUQHMLKSCDEIIAD00598783";1;1;2017;4;32;1463;2;1
"TQRMNOSUQHMOKNCDEIIAD00604430";1;1;2017;4;32;1072;1;1
"TQRMNOSURHJKMNCDEIIAD00505083";1;1;2017;4;32;834;1;1
"TQRMNOSURHKOKOCDEIIAD00604468";1;1;2017;4;32;1036;1;1
"TQRMNOSURHMLKSCDEIIAD00604505";1;1;2017;4;32;1463;1;1
"TQRMNOSUSHJKMNCDEIIAD00512159";1;1;2017;4;32;834;1;1
"TQRMNOSUSHKOKOCDEIIAD00495027";1;1;2017;4;32;1036;2;2
"TQRMNOSUSHMLKSCDEIIAD00598622";1;1;2017;4;32;1463;1;1
"TQRMNOSUSHMOKNCDEIIAD00604358";1;1;2017;4;32;1072;2;1
"TQRMNOSUTHMLKSCDEIIAD00598713";1;1;2017;4;32;1463;1;1
"TQRMNOSUTHMOKNCDEIIAD00598822";1;1;2017;4;32;1072;1;1
"TQRMNOSUUHJKMNCDEIIAD00505058";1;1;2017;4;32;834;2;2
"TQRMNOSUUHMOKNCDEIIAD00598620";1;1;2017;4;32;1072;1;1
"TQRMNOSUVHJKMMCDEIIAD00504601";1;1;2017;4;32;866;1;2
"TQRMNOSUVHJMOMCDEIIAD00604496";1;1;2017;4;32;1627;1;1
"TQRMNOSUWHJKMMCDEIIAD00504582";1;1;2017;4;32;866;1;1
"TQRMNOSUWHJMOMCDEIIAD00504947";1;1;2017;4;32;1627;1;1
"TQRMNOSUXHJKMMCDEIIAD00504585";1;1;2017;4;32;866;1;1
"TQRMNOSUXHJMOMCDEIIAD00505004";1;1;2017;4;32;1627;1;1
"TQRMNOSUXHMNNRCDEIIAD00604398";1;1;2017;4;32;2634;1;1
"TQRMNOSUYHJMOMCDEIIAD00505008";1;1;2017;4;32;1627;1;1
"TQRMNOSUYHMNNRCDEIIAD00604482";1;1;2017;4;32;2634;1;1
"TQRMNOSVPHJKMMCDEIIAD00504586";1;1;2017;4;32;866;1;1
"TQRMNOSVPHMNNRCDEIIAD00604495";1;1;2017;4;32;2634;1;1
"TQRMNOSVQHLOLRCDEIIAD00604442";1;1;2017;4;32;1181;1;1
"TQRMNOSVRHLOLRCDEIIAD00604477";1;1;2017;4;32;1181;1;2
"TQRMNOSVSHLNKTCDEIIAD00604340";1;1;2017;4;32;2784;2;2
"TQRMNOSVTHLNKTCDEIIAD00604329";1;1;2017;4;32;2784;1;2
"TQRMNOSVTHLOLRCDEIIAD00604469";1;1;2017;4;32;1181;1;1
"TQRMNOSVUHLNKTCDEIIAD00604327";1;1;2017;4;32;2784;1;1
"TQRMNOSVUHLOLRCDEIIAD00604458";1;1;2017;4;32;1181;1;1
"TQRMNOSVWHKKMSCDEIIAD00494635";1;1;2017;4;32;858;1;1
"TQRMNOSVWHMNMMCDEIIAD00604418";1;1;2017;4;32;787;2;2
"TQRMNOSVXHKKMSCDEIIAD00494658";1;1;2017;4;32;858;1;1
"TQRMNOSVXHMNMMCDEIIAD00598864";1;1;2017;4;32;787;2;2
"TQRMNOSVYHKKMSCDEIIAD00494735";1;1;2017;4;32;858;2;2
"TQRMNOSVYHMNMMCDEIIAD00598600";1;1;2017;4;32;787;1;1
"TQRMNOSWPHKKMSCDEIIAD00494691";1;1;2017;4;32;858;1;1
"TQRMNOSWQHMNMMCDEIIAD00598807";1;1;2017;4;32;787;1;1
"TQRMNOSWSHJOLRCDEIIAD00504612";1;1;2017;4;32;949;1;1
"TQRMNOSWTHLMNRCDEIIAD00604240";1;1;2017;4;32;1156;1;1
"TQRMNOSWUHLMNRCDEIIAD00604244";1;1;2017;4;32;1156;1;1
"TQRMNOSWVHJOLRCDEIIAD00504623";1;1;2017;4;32;949;1;1
"TQRMNOSWWHLMNRCDEIIAD00604236";1;1;2017;4;32;1156;1;1
"TQRMNOSXQHKLKNCDEIIAD00494682";2;1;2017;4;32;1428;1;1
"TQRMNOSXRHMOLNCDEIIAD00604249";1;1;2017;4;32;1371;2;2
"TQRMNOSXTHKLKNCDEIIAD00494680";1;1;2017;4;32;1428;2;1
"TQRMNOSXTHLLOQCDEIIAD00604349";1;1;2017;4;32;1780;1;1
"TQRMNOSXUHKLKNCDEIIAD00494819";1;1;2017;4;32;1428;2;2
"TQRMNOSXUHMOLNCDEIIAD00598778";1;1;2017;4;32;1371;1;1
"TQRMNOSXVHKNLSCDEIIAD00494485";1;1;2017;4;32;1871;1;1
"TQRMNOSYRHLMOLCDEIIAD00604452";1;1;2017;4;32;2049;1;1
"TQRMNOSYRHLOOOCDEIIAD00604444";1;1;2017;4;32;969;1;1
"TQRMNOSYTHLOOOCDEIIAD00604432";1;1;2017;4;32;969;1;1
"TQRMNOSYUHLMMMCDEIIAD00604401";1;1;2017;4;32;2173;1;1
"TQRMNOSYUHLMOLCDEIIAD00604465";1;1;2017;4;32;2049;1;1
"TQRMNOSYUHLOOOCDEIIAD00604498";1;1;2017;4;32;969;1;1
"TQRMNOSYVHLMMMCDEIIAD00604407";1;1;2017;4;32;2173;1;1
"TQRMNOSYVHLMNPCDEIIAD00604250";1;1;2017;4;32;2050;1;1
"TQRMNOSYWHJNNRCDEIIAD00505010";1;1;2017;4;32;2304;1;1
"TQRMNOSYXHJLKTCDEIIAD00504709";1;1;2017;4;32;1085;1;1
"TQRMNOSYXHLMKNCDEIIAD00604470";1;1;2017;4;32;1731;1;1
"TQRMNOSYXHLMMMCDEIIAD00604393";1;1;2017;4;32;2173;1;1
"TQRMNOSYXHLMNPCDEIIAD00604275";1;1;2017;4;32;2050;1;1
"TQRMNOSYYHJNNRCDEIIAD00504967";1;1;2017;4;32;2304;1;1
"TQRMNOTPQHKNLTCDEIIAD00494486";1;1;2017;4;32;1749;1;1
"TQRMNOTPQHKOOPCDEIIAD00494552";1;1;2017;4;32;989;1;1
"TQRMNOTPQHLMKNCDEIIAD00604461";1;1;2017;4;32;1731;1;1
"TQRMNOTPQHMLKRCDEIIAD00604344";1;1;2017;4;32;1358;1;1
"TQRMNOTPQHMNKQCDEIIAD00598762";1;1;2017;4;32;3372;1;1
"TQRMNOTPRHKNLTCDEIIAD00494567";1;1;2017;4;32;1749;1;1
"TQRMNOTPRHKOOPCDEIIAD00494553";1;1;2017;4;32;989;1;1
"TQRMNOTPRHLMKNCDEIIAD00604384";1;1;2017;4;32;1731;1;1
"TQRMNOTPRHMNKQCDEIIAD00604487";1;1;2017;4;32;3372;2;2
"TQRMNOTPSHKNLTCDEIIAD00494645";1;1;2017;4;32;1749;1;1
"TQRMNOTPSHKOOPCDEIIAD00494554";1;1;2017;4;32;989;2;1
"TQRMNOTPSHMNKQCDEIIAD00598653";1;1;2017;4;32;3372;1;2
"TQRMNOTPTHLLLMCDEIIAD00604292";1;1;2017;4;32;1662;1;1
"TQRMNOTPTHMLKRCDEIIAD00598612";1;1;2017;4;32;1358;1;1
"TQRMNOTPUHKOOPCDEIIAD00494556";1;1;2017;4;32;989;1;1
"TQRMNOTPUHLLLMCDEIIAD00604230";1;1;2017;4;32;1662;1;1
"TQRMNOTPUHMNKQCDEIIAD00604436";1;1;2017;4;32;3372;1;1
"TQRMNOTPVHLLLMCDEIIAD00604318";1;1;2017;4;32;1662;2;1
"TQRMNOTPWHJOKMCDEIIAD00504790";1;1;2017;4;32;344;1;1
"TQRMNOTPWHLLLMCDEIIAD00604319";1;1;2017;4;32;1662;1;1
"TQRMNOTPXHMMMSCDEIIAD00604493";1;1;2017;4;32;138;1;1
"TQRMNOTPYHJOKMCDEIIAD00604233";1;1;2017;4;32;344;1;1
"TQRMNOTPYHMMMSCDEIIAD00598583";1;1;2017;4;32;138;2;1
"TQRMNOTQPHMMMSCDEIIAD00598818";1;1;2017;4;32;138;1;1
"TQRMNOTQQHMNKOCDEIIAD00598609";1;1;2017;4;32;3084;1;1
"TQRMNOTQSHMNKOCDEIIAD00598870";1;1;2017;4;32;3084;1;1
"TQRMNOTQVHKKMPCDEIIAD00494997";1;1;2017;4;32;832;1;1
"TQRMNOTQWHJKMQCDEIIAD00504847";1;1;2017;4;32;1210;1;1
"TQRMNOTQWHJLLUCDEIIAD00505107";1;1;2017;4;32;1432;1;1
"TQRMNOTQWHKKMPCDEIIAD00504993";1;1;2017;4;32;832;1;1
"TQRMNOTQWHKMLUCDEIIAD00504681";1;1;2017;4;32;1815;1;1
"TQRMNOTQXHJLLUCDEIIAD00604476";1;1;2017;4;32;1432;2;2
"TQRMNOTQXHKKMPCDEIIAD00505074";1;1;2017;4;32;832;2;2
"TQRMNOTQXHLNOMCDEIIAD00604303";1;1;2017;4;32;2671;1;1
"TQRMNOTQYHKKMPCDEIIAD00494861";1;1;2017;4;32;832;1;1
"TQRMNOTQYHKMLUCDEIIAD00494579";1;1;2017;4;32;1815;1;1
"TQRMNOTQYHLNOMCDEIIAD00604312";1;1;2017;4;32;2671;1;1
"TQRMNOTRPHKKMPCDEIIAD00494934";1;1;2017;4;32;832;1;1
"TQRMNOTRPHKMLUCDEIIAD00494647";1;1;2017;4;32;1815;1;1
"TQRMNOTRQHJKKQCDEIIAD00505061";1;1;2017;4;32;995;2;2
"TQRMNOTRQHJLLUCDEIIAD00505091";1;1;2017;4;32;1432;1;1
"TQRMNOTRRHJKKQCDEIIAD00604509";1;1;2017;4;32;995;2;2
"TQRMNOTRRHMMLUCDEIIAD00598731";1;1;2017;4;32;1949;2;2
"TQRMNOTRSHMKLSCDEIIAD00604456";1;1;2017;4;32;63;1;1
"TQRMNOTRSHMMLUCDEIIAD00604310";1;1;2017;4;32;1949;1;1
"TQRMNOTRUHJKKQCDEIIAD00505001";1;1;2017;4;32;995;1;1
"TQRMNOTRUHMKLSCDEIIAD00598673";1;1;2017;4;32;63;2;2
"TQRMNOTSSHKNKPCDEIIAD00494897";1;1;2017;4;32;2838;1;1
"TQRMNOTSTHKNKPCDEIIAD00494903";2;1;2017;4;32;2838;1;1
"TQRMNOTTUHJMLPCDEIIAD00512248";2;1;2017;4;32;2052;1;1
"TQRMNOTTVHJMLPCDEIIAD00504667";1;1;2017;4;32;2052;1;1
"TQRMNOTTWHMONQCDEIIAD00604494";1;1;2017;4;32;780;2;1
"TQRMNOTTXHMONQCDEIIAD00604467";1;1;2017;4;32;780;1;1
"TQRMNOTTYHMONQCDEIIAD00598553";1;1;2017;4;32;780;2;1
"TQRMNOTUPHMONOCDEIIAD00598625";1;1;2017;4;32;2140;1;1
"TQRMNOTUPHMONQCDEIIAD00598601";1;1;2017;4;32;780;1;1
"TQRMNOTUQHMONQCDEIIAD00598554";1;1;2017;4;32;780;2;2
"TQRMNOTUSHMLMRCDEIIAD00598832";1;1;2017;4;32;861;1;1
"TQRMNOTUTHLNONCDEIIAD00604405";1;1;2017;4;32;2645;2;1
"TQRMNOTUTHMLMRCDEIIAD00598576";1;1;2017;4;32;861;1;1
"TQRMNOTUUHLNONCDEIIAD00604357";1;1;2017;4;32;2645;1;1
"TQRMNOTUUHMLMRCDEIIAD00604372";1;1;2017;4;32;861;1;1
"TQRMNOTUWHJMLMCDEIIAD00504726";1;1;2017;4;32;1797;1;1
"TQRMNOTUWHKLNSCDEIIAD00494843";2;1;2017;4;32;1722;2;1
"TQRMNOTUXHJMLMCDEIIAD00504595";1;1;2017;4;32;1797;2;2
"TQRMNOTUXHKLNSCDEIIAD00494622";1;1;2017;4;32;1722;1;2
"TQRMNOTUYHJMLMCDEIIAD00504652";1;1;2017;4;32;1797;2;2
"TQRMNOTUYHKLNSCDEIIAD00598570";1;1;2017;4;32;1722;1;1
"TQRMNOTVPHJMLMCDEIIAD00504657";1;1;2017;4;32;1797;1;1
"TQRMNOTVPHKLNSCDEIIAD00604368";1;1;2017;4;32;1722;1;1
"TQRMNOTWSHLNNSCDEIIAD00604501";1;1;2017;4;32;2239;2;2
"TQRMNOTWUHLNNSCDEIIAD00604500";1;1;2017;4;32;2239;1;1
"TQRMNOTWVHLNLTCDEIIAD00604508";1;1;2017;4;32;1738;1;1
"TQRMNOTWXHMNMLCDEIIAD00598760";1;1;2017;4;32;1549;1;1
"TQRMNOTXPHMNMLCDEIIAD00598825";1;1;2017;4;32;1549;1;1
"TQRMNOTYRHJNKNCDEIIAD00504613";1;1;2017;4;32;2324;1;1
"TQRMNOTYSHJNKNCDEIIAD00504637";1;1;2017;4;32;2324;1;1
"TQRMNOTYSHJNKNCDEIIAD00504637";51;1;2017;4;32;2324;1;2
"TQRMNOTYTHJNKNCDEIIAD00504615";1;1;2017;4;32;2324;1;1
"TQRMNOTYVHLLOQCDEIIAD00604295";1;1;2017;4;32;1780;2;2
"TQRMNOUQTHMNOMCDEIIAD00598627";1;1;2017;4;32;2556;2;2
"TQRMNOUQUHMNOMCDEIIAD00598754";1;1;2017;4;32;2556;1;1
"TQRMNOUQYHMNNTCDEIIAD00598688";1;1;2017;4;32;2750;1;1
"TQRMNOURPHMNNTCDEIIAD00598813";1;1;2017;4;32;2750;1;1
"TQRMNOURQHMNNTCDEIIAD00598849";1;1;2017;4;32;2750;1;1
"TQRMNOURRHLLLNCDEIIAD00604439";1;1;2017;4;32;2050;1;1
"TQRMNOURRHMNNTCDEIIAD00598687";1;1;2017;4;32;2750;1;1
"TQRMNOURSHMNNTCDEIIAD00598602";1;1;2017;4;32;2750;1;1
"TQRMNOURTHLLLNCDEIIAD00604485";1;1;2017;4;32;2050;1;1
"TQRMNOURUHLLLNCDEIIAD00604445";1;1;2017;4;32;2050;1;1
"TQRMNOUSWHLNLLCDEIIAD00604512";1;1;2017;4;32;379;1;1
"TQRMNOUSYHLNLLCDEIIAD00604438";1;1;2017;4;32;379;2;2
"TQRMNOUTSHJNOLCDEIIAD00504764";1;1;2017;4;32;2574;1;1
"TQRMNOUTTHJNOLCDEIIAD00604351";1;1;2017;4;32;2574;1;1
"TQRMNOUURHJNOLCDEIIAD00504911";1;1;2017;4;32;2574;1;1
"TQRMNOUUXHJMOPCDEIIAD00512037";1;1;2017;4;32;1601;1;1
"TQRMNOUWVHMMLOCDEIIAD00598859";1;1;2017;4;32;2028;1;1
"TQRMNOUWYHMMLOCDEIIAD00598714";1;1;2017;4;32;2028;1;1
"TQRMNOUXPHMMLOCDEIIAD00598589";1;1;2017;4;32;2028;1;1
"TQRMNOUYUHLNNTCDEIIAD00604338";1;1;2017;4;32;2367;1;1
"TQRMNOUYXHJNNPCDEIIAD00504624";1;1;2017;4;32;2251;1;1
"TQRMNOVQWHMMLOCDEIIAD00598860";1;1;2017;4;32;2028;1;1
"TQRMNOVRPHMMLOCDEIIAD00598720";1;1;2017;4;32;2028;1;1
"TQRMNOVRQHMMLOCDEIIAD00598861";1;1;2017;4;32;2028;1;1
"TQRMNOVRRHKMLOCDEIIAD00494764";1;1;2017;4;32;1797;2;2
"TQRMNOVRSHKMLOCDEIIAD00504894";1;1;2017;4;32;1797;1;1
"TQRMNOVRTHKMLOCDEIIAD00494779";1;1;2017;4;32;1797;1;1
"TQRMNOVRUHKMLOCDEIIAD00494795";1;1;2017;4;32;1797;1;1
"TQRMNOVVTHJOKRCDEIIAD00504929";1;1;2017;4;32;810;1;1
"TQRMNOVVVHJOKRCDEIIAD00504916";1;1;2017;4;32;810;1;1
"TQRMNOVVXHJOKRCDEIIAD00504846";1;1;2017;4;32;810;1;1
"TQRMNOWQYHKNNTCDEIIAD00494673";1;1;2017;4;32;2716;2;1
"TQRMNOWRPHKNNTCDEIIAD00494747";1;1;2017;4;32;2716;1;1
"TQRMNOWRQHLNKRCDEIIAD00604443";1;1;2017;4;32;2954;2;2
"TQRMNOWTWHKOONCDEIIAD00494754";1;1;2017;4;32;1389;1;1
"TQRMNOWTXHKOONCDEIIAD00598743";1;1;2017;4;32;1389;1;1
"TQRMNOWTYHKOONCDEIIAD00604396";1;1;2017;4;32;1389;1;1
"TQRMNOXTRHKKMPCDEIIAD00494941";1;1;2017;4;32;832;2;2
"TQRMNOXTTHKKMPCDEIIAD00494989";1;1;2017;4;32;832;1;1
"TQRMNOXTUHKKMPCDEIIAD00494978";1;1;2017;4;32;832;2;2
"TQRMNOXUVHKNKPCDEIIAD00494880";1;1;2017;4;32;2838;1;1
"TQRMNOXUWHKNKPCDEIIAD00494798";1;1;2017;4;32;2838;1;1
"TQRMNOXUXHKNKPCDEIIAD00494914";1;1;2017;4;32;2838;1;1
"TQRMNOXUYHKNKPCDEIIAD00495028";1;1;2017;4;32;2838;1;1
"TQRMNOXVQHJKMNCDEIIAD00505048";1;1;2017;4;32;834;2;2
"TQRMNOXVUHJKMNCDEIIAD00505081";1;1;2017;4;32;834;1;1
"TQRMNOYQWHLNOMCDEIIAD00604285";1;1;2017;4;32;2671;1;1
"TQRMNOYQYHLNOMCDEIIAD00604237";1;1;2017;4;32;2671;1;1
"TQRMNOYRPHLNOMCDEIIAD00604247";1;1;2017;4;32;2671;1;1
"TQRMNPPUTHLOLRCDEIIAD00604492";1;1;2017;4;32;1181;1;1
"TQRMNPPUUHLOLRCDEIIAD00604523";1;1;2017;4;32;1181;1;1
"TQSMNOPQPHMONOCDEIIAD00598624";1;1;2017;4;32;2140;1;1
"TQSMNOPUQHLMKNCDEIIAD00604506";1;1;2017;4;32;1731;1;2
"TQSMNOPUTHLKLPCDEIIAD00604268";1;1;2017;4;32;796;2;1
"TQSMNOPVVHJLNNCDEIIAD00512106";1;1;2017;4;32;1663;1;1
"TQSMNOQQYHMMOPCDEIIAD00604406";1;1;2017;4;32;1577;1;1
"TQSMNOQSTHKKLMCDEIIAD00598715";1;1;2017;4;32;1369;1;1
"TQSMNOQXRHMLMRCDEIIAD00604429";1;1;2017;4;32;861;1;1
"TQSMNORTSHKKMMCDEIIAD00494584";1;1;2017;4;32;815;2;2
"TQSMNOSXSHMOLNCDEIIAD00598678";1;1;2017;4;32;1371;2;2
"TQTMNOPVVHJLNNCDEIIAD00504879";1;1;2017;4;32;1663;1;1
"TQTMNORTSHKKMMCDEIIAD00598679";1;1;2017;4;32;815;1;1
"TQUMNOPVVHJLNNCDEIIAD00604388";1;1;2017;4;32;1663;1;1
"TQVMNOPVVHJLNNCDEIIAD00504799";1;1;2017;4;32;1663;1;1
"TQVMNOQXTHMLMRCDEIIAD00598831";1;1;2017;4;32;861;1;1
"TQRMNOPPQHJLKSCDEIJAH00506570";1;1;2017;4;33;1538;1;1
"TQRMNOPPQHJMPLCDEIJAH00505368";1;1;2017;4;33;1791;2;2
"TQRMNOPPQHJOPNCDEIJAH00512973";1;1;2017;4;33;1949;1;2
"TQRMNOPPQHKMLRCDEIJAH00495394";1;1;2017;4;33;755;1;1
"TQRMNOPPQHKMPSCDEIJAH00496457";1;1;2017;4;33;1405;2;2
"TQRMNOPPQHKMTTCDEIJAH00496392";1;1;2017;4;33;2106;2;1
"TQRMNOPPQHKNRUCDEIJAH00495348";1;1;2017;4;33;501;1;1
"TQRMNOPPQHLLRLCDEIJAH00605188";1;1;2017;4;33;1952;1;1
"TQRMNOPPQHLLROCDEIJAH00604572";1;1;2017;4;33;1738;1;1
"TQRMNOPPRHJLKSCDEIJAH00512814";1;1;2017;4;33;1538;1;1
"TQRMNOPPRHJMPLCDEIJAH00512732";1;1;2017;4;33;1791;1;1
"TQRMNOPPRHJOPNCDEIJAH00505154";1;1;2017;4;33;1949;2;1
"TQRMNOPPRHKMPSCDEIJAH00599708";1;1;2017;4;33;1405;1;1
"TQRMNOPPRHKNNUCDEIJAH00496406";1;1;2017;4;33;1053;1;1
"TQRMNOPPRHLMPUCDEIJAH00604857";1;1;2017;4;33;1562;2;1
"TQRMNOPPRHLOSLCDEIJAH00604701";1;1;2017;4;33;1403;1;1
"TQRMNOPPRHMMOPCDEIJAH00599489";1;1;2017;4;33;1412;1;1
"TQRMNOPPRHMOLTCDEIJAH00599166";1;1;2017;4;33;1536;1;1
"TQRMNOPPSHKLRQCDEIJAH00495594";1;1;2017;4;33;725;1;1
"TQRMNOPPSHKMPSCDEIJAH00605226";1;1;2017;4;33;1405;2;2
"TQRMNOPPSHKMTTCDEIJAH00495995";1;1;2017;4;33;2106;1;1
"TQRMNOPPSHKNRUCDEIJAH00495191";1;1;2017;4;33;501;1;1
"TQRMNOPPSHKOLOCDEIJAH00599728";1;1;2017;4;33;35;2;1
"TQRMNOPPSHLLROCDEIJAH00604657";1;1;2017;4;33;1738;1;1
"TQRMNOPPSHLOSLCDEIJAH00604813";1;1;2017;4;33;1403;1;1
"TQRMNOPPSHMMMSCDEIJAH00605225";1;1;2017;4;33;1586;1;1
"TQRMNOPPSHMOLTCDEIJAH00599102";1;1;2017;4;33;1536;2;2
"TQRMNOPPTHJLKSCDEIJAH00506214";1;1;2017;4;33;1538;1;1
"TQRMNOPPTHJMPLCDEIJAH00505148";1;1;2017;4;33;1791;1;1
"TQRMNOPPTHKLRQCDEIJAH00495758";1;1;2017;4;33;725;1;1
"TQRMNOPPTHKMLRCDEIJAH00495332";1;1;2017;4;33;755;1;1
"TQRMNOPPTHKMPSCDEIJAH00496223";1;1;2017;4;33;1405;2;2
"TQRMNOPPTHKNNUCDEIJAH00496177";1;1;2017;4;33;1053;2;2
"TQRMNOPPTHKNRUCDEIJAH00599039";1;1;2017;4;33;501;1;1
"TQRMNOPPTHKOLOCDEIJAH00496445";1;1;2017;4;33;35;1;1
"TQRMNOPPTHLLRLCDEIJAH00605280";1;1;2017;4;33;1952;1;1
"TQRMNOPPTHLLROCDEIJAH00604652";1;1;2017;4;33;1738;2;1
"TQRMNOPPTHLOSLCDEIJAH00604828";1;1;2017;4;33;1403;2;1
"TQRMNOPPUHJLKSCDEIJAH00506502";1;1;2017;4;33;1538;2;1
"TQRMNOPPUHJOPNCDEIJAH00505358";1;1;2017;4;33;1949;1;1
"TQRMNOPPUHKLRQCDEIJAH00495759";1;1;2017;4;33;725;1;1
"TQRMNOPPUHKMLRCDEIJAH00495087";1;1;2017;4;33;755;1;1
"TQRMNOPPUHKNRUCDEIJAH00495111";1;1;2017;4;33;501;2;2
"TQRMNOPPUHKOLOCDEIJAH00496297";1;1;2017;4;33;35;1;1
"TQRMNOPPUHLLRLCDEIJAH00605325";1;1;2017;4;33;1952;1;1
"TQRMNOPPUHLOQUCDEIJAH00605313";1;1;2017;4;33;1478;1;1
"TQRMNOPPUHLOSLCDEIJAH00604858";1;1;2017;4;33;1403;1;1
"TQRMNOPPUHLOTQCDEIJAH00605308";1;1;2017;4;33;2137;2;2
"TQRMNOPPUHMOLTCDEIJAH00599355";1;1;2017;4;33;1536;2;2
"TQRMNOPPVHJKKUCDEIJAH00506320";1;1;2017;4;33;1148;1;1
"TQRMNOPPVHJLQRCDEIJAH00505655";1;1;2017;4;33;1476;1;1
"TQRMNOPPVHKMROCDEIJAH00495447";1;1;2017;4;33;1881;2;2
"TQRMNOPPVHLNPLCDEIJAH00605256";1;1;2017;4;33;1909;1;1
"TQRMNOPPWHKMROCDEIJAH00495032";1;1;2017;4;33;1881;2;1
"TQRMNOPPWHLNPLCDEIJAH00605385";1;1;2017;4;33;1909;2;2
"TQRMNOPPWHLOSNCDEIJAH00605027";1;1;2017;4;33;781;2;1
"TQRMNOPPWHMMKPCDEIJAH00599596";1;1;2017;4;33;1862;1;1
"TQRMNOPPXHMKOMCDEIJAH00599358";1;1;2017;4;33;2534;2;1
"TQRMNOPPXHMMKPCDEIJAH00598892";1;1;2017;4;33;1862;1;1
"TQRMNOPPYHJLQRCDEIJAH00505636";1;1;2017;4;33;1476;1;1
"TQRMNOPPYHKMROCDEIJAH00495456";1;1;2017;4;33;1881;1;1
"TQRMNOPPYHLNPLCDEIJAH00605393";1;1;2017;4;33;1909;2;2
"TQRMNOPPYHMMKPCDEIJAH00599735";1;1;2017;4;33;1862;1;1
"TQRMNOPQPHJKKUCDEIJAH00506572";1;1;2017;4;33;1148;1;1
"TQRMNOPQPHJLQRCDEIJAH00512916";1;1;2017;4;33;1476;1;1
